timestamp,total,wind,oil,gas,coal,biomass,pv,water
2022-01-01 00:00:00+02:00,556.0,78.0,471.0,0,0,6.0,0.0,0
2022-01-01 01:00:00+02:00,517.0,70.0,441.0,0,0,6.0,0.0,0
2022-01-01 02:00:00+02:00,479.0,57.0,416.0,0,0,6.0,0.0,0
2022-01-01 03:00:00+02:00,433.0,40.0,387.0,0,0,6.0,0.0,0
2022-01-01 04:00:00+02:00,404.0,45.0,353.0,0,0,6.0,0.0,0
2022-01-01 05:00:00+02:00,393.0,49.0,338.0,0,0,6.0,0.0,0
2022-01-01 06:00:00+02:00,394.0,49.0,338.0,0,0,6.0,0.0,0
2022-01-01 07:00:00+02:00,398.0,43.0,349.0,0,0,6.0,0.0,0
2022-01-01 08:00:00+02:00,422.0,17.0,379.0,0,0,6.0,21.0,0
2022-01-01 09:00:00+02:00,454.0,13.0,372.0,0,0,6.0,62.0,0
2022-01-01 10:00:00+02:00,499.0,20.0,364.0,0,0,6.0,108.0,0
2022-01-01 11:00:00+02:00,562.0,25.0,373.0,0,0,6.0,159.0,0
2022-01-01 12:00:00+02:00,543.0,15.0,365.0,0,0,6.0,157.0,0
2022-01-01 13:00:00+02:00,536.0,13.0,362.0,0,0,6.0,155.0,0
2022-01-01 14:00:00+02:00,510.0,13.0,369.0,0,0,6.0,123.0,0
2022-01-01 15:00:00+02:00,474.0,5.0,395.0,0,0,6.0,68.0,0
2022-01-01 16:00:00+02:00,498.0,1.0,468.0,0,0,6.0,23.0,0
2022-01-01 17:00:00+02:00,558.0,6.0,546.0,0,0,6.0,0.0,0
2022-01-01 18:00:00+02:00,639.0,2.0,631.0,0,0,6.0,0.0,0
2022-01-01 19:00:00+02:00,660.0,1.0,653.0,0,0,6.0,0.0,0
2022-01-01 20:00:00+02:00,659.0,1.0,652.0,0,0,6.0,0.0,0
2022-01-01 21:00:00+02:00,651.0,7.0,638.0,0,0,6.0,0.0,0
2022-01-01 22:00:00+02:00,631.0,13.0,612.0,0,0,6.0,0.0,0
2022-01-01 23:00:00+02:00,587.0,12.0,569.0,0,0,6.0,0.0,0
2022-01-02 00:00:00+02:00,538.0,12.0,519.0,0,0,6.0,0.0,0
2022-01-02 01:00:00+02:00,471.0,11.0,454.0,0,0,6.0,0.0,0
2022-01-02 02:00:00+02:00,425.0,16.0,402.0,0,0,6.0,0.0,0
2022-01-02 03:00:00+02:00,397.0,15.0,377.0,0,0,6.0,0.0,0
2022-01-02 04:00:00+02:00,386.0,5.0,375.0,0,0,6.0,0.0,0
2022-01-02 05:00:00+02:00,386.0,5.0,375.0,0,0,6.0,0.0,0
2022-01-02 06:00:00+02:00,397.0,3.0,388.0,0,0,6.0,0.0,0
2022-01-02 07:00:00+02:00,414.0,2.0,406.0,0,0,6.0,0.0,0
2022-01-02 08:00:00+02:00,440.0,2.0,407.0,0,0,6.0,25.0,0
2022-01-02 09:00:00+02:00,479.0,1.0,386.0,0,0,6.0,86.0,0
2022-01-02 10:00:00+02:00,491.0,0.0,387.0,0,0,6.0,98.0,0
2022-01-02 11:00:00+02:00,526.0,0.0,414.0,0,0,6.0,105.0,0
2022-01-02 12:00:00+02:00,533.0,3.0,383.0,0,0,6.0,140.0,0
2022-01-02 13:00:00+02:00,555.0,8.0,474.0,0,0,6.0,66.0,0
2022-01-02 14:00:00+02:00,583.0,7.0,503.0,0,0,6.0,67.0,0
2022-01-02 15:00:00+02:00,559.0,24.0,464.0,0,0,6.0,64.0,0
2022-01-02 16:00:00+02:00,547.0,17.0,492.0,0,0,6.0,31.0,0
2022-01-02 17:00:00+02:00,587.0,28.0,553.0,0,0,6.0,0.0,0
2022-01-02 18:00:00+02:00,682.0,49.0,627.0,0,0,6.0,0.0,0
2022-01-02 19:00:00+02:00,706.0,48.0,652.0,0,0,6.0,0.0,0
2022-01-02 20:00:00+02:00,703.0,52.0,645.0,0,0,6.0,0.0,0
2022-01-02 21:00:00+02:00,689.0,42.0,640.0,0,0,6.0,0.0,0
2022-01-03 00:00:00+02:00,531.0,84.0,441.0,0,0,6.0,0.0,0
2022-01-03 01:00:00+02:00,456.0,82.0,367.0,0,0,6.0,0.0,0
2022-01-03 02:00:00+02:00,409.0,72.0,331.0,0,0,6.0,0.0,0
2022-01-03 03:00:00+02:00,387.0,70.0,310.0,0,0,6.0,0.0,0
2022-01-03 04:00:00+02:00,379.0,45.0,328.0,0,0,6.0,0.0,0
2022-01-03 05:00:00+02:00,391.0,37.0,348.0,0,0,6.0,0.0,0
2022-01-03 06:00:00+02:00,433.0,35.0,391.0,0,0,6.0,0.0,0
2022-01-03 07:00:00+02:00,505.0,27.0,471.0,0,0,6.0,0.0,0
2022-01-03 08:00:00+02:00,583.0,7.0,532.0,0,0,6.0,37.0,0
2022-01-03 09:00:00+02:00,623.0,3.0,503.0,0,0,6.0,111.0,0
2022-01-03 10:00:00+02:00,627.0,4.0,456.0,0,0,6.0,160.0,0
2022-01-03 11:00:00+02:00,618.0,3.0,426.0,0,0,6.0,183.0,0
2022-01-03 12:00:00+02:00,617.0,10.0,407.0,0,0,6.0,193.0,0
2022-01-03 13:00:00+02:00,618.0,8.0,412.0,0,0,6.0,192.0,0
2022-01-03 14:00:00+02:00,607.0,8.0,431.0,0,0,6.0,162.0,0
2022-01-03 15:00:00+02:00,596.0,23.0,465.0,0,0,6.0,102.0,0
2022-01-03 16:00:00+02:00,597.0,33.0,523.0,0,0,6.0,35.0,0
2022-01-03 17:00:00+02:00,649.0,47.0,596.0,0,0,6.0,0.0,0
2022-01-03 18:00:00+02:00,744.0,47.0,692.0,0,0,6.0,0.0,0
2022-01-03 19:00:00+02:00,771.0,37.0,729.0,0,0,6.0,0.0,0
2022-01-03 20:00:00+02:00,768.0,27.0,735.0,0,0,6.0,0.0,0
2022-01-03 21:00:00+02:00,737.0,38.0,692.0,0,0,6.0,0.0,0
2022-01-03 22:00:00+02:00,691.0,31.0,654.0,0,0,6.0,0.0,0
2022-01-03 23:00:00+02:00,617.0,10.0,601.0,0,0,6.0,0.0,0
2022-01-04 00:00:00+02:00,548.0,2.0,539.0,0,0,6.0,0.0,0
2022-01-04 01:00:00+02:00,473.0,5.0,461.0,0,0,6.0,0.0,0
2022-01-04 02:00:00+02:00,427.0,10.0,411.0,0,0,6.0,0.0,0
2022-01-04 03:00:00+02:00,402.0,18.0,377.0,0,0,6.0,0.0,0
2022-01-04 04:00:00+02:00,395.0,34.0,355.0,0,0,6.0,0.0,0
2022-01-04 05:00:00+02:00,403.0,30.0,367.0,0,0,6.0,0.0,0
2022-01-04 06:00:00+02:00,446.0,29.0,411.0,0,0,6.0,0.0,0
2022-01-04 07:00:00+02:00,518.0,20.0,491.0,0,0,6.0,0.0,0
2022-01-04 08:00:00+02:00,597.0,19.0,545.0,0,0,6.0,28.0,0
2022-01-04 09:00:00+02:00,655.0,23.0,552.0,0,0,6.0,73.0,0
2022-01-04 10:00:00+02:00,666.0,26.0,524.0,0,0,6.0,109.0,0
2022-01-04 11:00:00+02:00,647.0,43.0,465.0,0,0,6.0,133.0,0
2022-01-04 12:00:00+02:00,632.0,59.0,418.0,0,0,6.0,149.0,0
2022-01-04 13:00:00+02:00,637.0,40.0,456.0,0,0,6.0,136.0,0
2022-01-04 14:00:00+02:00,630.0,46.0,450.0,0,0,6.0,127.0,0
2022-01-04 15:00:00+02:00,617.0,51.0,481.0,0,0,6.0,79.0,0
2022-01-04 16:00:00+02:00,625.0,50.0,543.0,0,0,6.0,26.0,0
2022-01-04 17:00:00+02:00,684.0,43.0,635.0,0,0,6.0,0.0,0
2022-01-04 18:00:00+02:00,763.0,39.0,717.0,0,0,6.0,0.0,0
2022-01-04 19:00:00+02:00,777.0,46.0,724.0,0,0,6.0,0.0,0
2022-01-04 20:00:00+02:00,763.0,42.0,716.0,0,0,6.0,0.0,0
2022-01-04 21:00:00+02:00,730.0,22.0,702.0,0,0,6.0,0.0,0
2022-01-04 22:00:00+02:00,680.0,16.0,658.0,0,0,6.0,0.0,0
2022-01-04 23:00:00+02:00,608.0,16.0,586.0,0,0,6.0,0.0,0
2022-01-05 00:00:00+02:00,540.0,10.0,524.0,0,0,6.0,0.0,0
2022-01-05 01:00:00+02:00,466.0,14.0,446.0,0,0,6.0,0.0,0
2022-01-05 02:00:00+02:00,419.0,8.0,404.0,0,0,6.0,0.0,0
2022-01-05 03:00:00+02:00,400.0,7.0,386.0,0,0,6.0,0.0,0
2022-01-05 04:00:00+02:00,393.0,1.0,385.0,0,0,6.0,0.0,0
2022-01-05 05:00:00+02:00,404.0,1.0,398.0,0,0,6.0,0.0,0
2022-01-05 06:00:00+02:00,445.0,2.0,437.0,0,0,6.0,0.0,0
2022-01-05 07:00:00+02:00,516.0,3.0,507.0,0,0,6.0,0.0,0
2022-01-05 08:00:00+02:00,577.0,4.0,554.0,0,0,6.0,13.0,0
2022-01-05 09:00:00+02:00,609.0,2.0,563.0,0,0,6.0,38.0,0
2022-01-05 10:00:00+02:00,642.0,1.0,533.0,0,0,6.0,101.0,0
2022-01-05 11:00:00+02:00,643.0,1.0,557.0,0,0,6.0,79.0,0
2022-01-05 12:00:00+02:00,648.0,2.0,573.0,0,0,6.0,67.0,0
2022-01-05 13:00:00+02:00,673.0,7.0,605.0,0,0,6.0,55.0,0
2022-01-05 14:00:00+02:00,672.0,10.0,603.0,0,0,6.0,52.0,0
2022-01-05 15:00:00+02:00,677.0,8.0,634.0,0,0,6.0,30.0,0
2022-01-05 16:00:00+02:00,682.0,6.0,663.0,0,0,6.0,7.0,0
2022-01-05 17:00:00+02:00,721.0,1.0,714.0,0,0,6.0,0.0,0
2022-01-05 18:00:00+02:00,787.0,0.0,780.0,0,0,6.0,0.0,0
2022-01-05 19:00:00+02:00,789.0,2.0,781.0,0,0,6.0,0.0,0
2022-01-05 20:00:00+02:00,766.0,1.0,758.0,0,0,6.0,0.0,0
2022-01-05 21:00:00+02:00,727.0,7.0,714.0,0,0,6.0,0.0,0
2022-01-05 22:00:00+02:00,675.0,17.0,653.0,0,0,6.0,0.0,0
2022-01-05 23:00:00+02:00,609.0,12.0,591.0,0,0,6.0,0.0,0
2022-01-06 00:00:00+02:00,544.0,11.0,526.0,0,0,6.0,0.0,0
2022-01-06 01:00:00+02:00,472.0,9.0,457.0,0,0,6.0,0.0,0
2022-01-06 02:00:00+02:00,419.0,10.0,402.0,0,0,6.0,0.0,0
2022-01-06 03:00:00+02:00,398.0,4.0,388.0,0,0,6.0,0.0,0
2022-01-06 04:00:00+02:00,388.0,2.0,380.0,0,0,6.0,0.0,0
2022-01-06 05:00:00+02:00,392.0,2.0,384.0,0,0,6.0,0.0,0
2022-01-06 06:00:00+02:00,408.0,1.0,401.0,0,0,6.0,0.0,0
2022-01-06 07:00:00+02:00,431.0,1.0,424.0,0,0,6.0,0.0,0
2022-01-06 08:00:00+02:00,466.0,0.0,444.0,0,0,6.0,16.0,0
2022-01-06 09:00:00+02:00,497.0,2.0,425.0,0,0,6.0,63.0,0
2022-01-06 10:00:00+02:00,520.0,0.0,425.0,0,0,6.0,89.0,0
2022-01-06 11:00:00+02:00,526.0,0.0,435.0,0,0,6.0,85.0,0
2022-01-06 12:00:00+02:00,557.0,2.0,458.0,0,0,6.0,91.0,0
2022-01-06 13:00:00+02:00,558.0,1.0,477.0,0,0,6.0,74.0,0
2022-01-06 14:00:00+02:00,543.0,3.0,464.0,0,0,6.0,69.0,0
2022-01-06 15:00:00+02:00,528.0,0.0,476.0,0,0,6.0,46.0,0
2022-01-06 16:00:00+02:00,537.0,0.0,516.0,0,0,6.0,15.0,0
2022-01-06 17:00:00+02:00,586.0,0.0,580.0,0,0,6.0,0.0,0
2022-01-07 01:00:00+02:00,437.0,7.0,423.0,0,0,6.0,0.0,0
2022-01-07 02:00:00+02:00,398.0,9.0,382.0,0,0,6.0,0.0,0
2022-01-07 03:00:00+02:00,379.0,10.0,363.0,0,0,6.0,0.0,0
2022-01-07 04:00:00+02:00,373.0,10.0,356.0,0,0,6.0,0.0,0
2022-01-07 05:00:00+02:00,384.0,5.0,373.0,0,0,6.0,0.0,0
2022-01-07 06:00:00+02:00,425.0,3.0,416.0,0,0,6.0,0.0,0
2022-01-07 07:00:00+02:00,493.0,2.0,485.0,0,0,6.0,0.0,0
2022-01-07 08:00:00+02:00,569.0,1.0,539.0,0,0,6.0,23.0,0
2022-01-07 09:00:00+02:00,613.0,2.0,537.0,0,0,6.0,68.0,0
2022-01-07 10:00:00+02:00,618.0,1.0,469.0,0,0,6.0,141.0,0
2022-01-07 11:00:00+02:00,599.0,1.0,414.0,0,0,6.0,178.0,0
2022-01-07 12:00:00+02:00,593.0,1.0,405.0,0,0,6.0,181.0,0
2022-01-07 13:00:00+02:00,588.0,3.0,413.0,0,0,6.0,165.0,0
2022-01-07 14:00:00+02:00,585.0,2.0,430.0,0,0,6.0,147.0,0
2022-01-07 15:00:00+02:00,565.0,2.0,460.0,0,0,6.0,98.0,0
2022-01-07 16:00:00+02:00,561.0,1.0,528.0,0,0,6.0,27.0,0
2022-01-07 17:00:00+02:00,611.0,4.0,601.0,0,0,6.0,0.0,0
2022-01-07 18:00:00+02:00,696.0,7.0,683.0,0,0,6.0,0.0,0
2022-01-07 19:00:00+02:00,710.0,10.0,694.0,0,0,6.0,0.0,0
2022-01-07 20:00:00+02:00,697.0,6.0,685.0,0,0,6.0,0.0,0
2022-01-07 21:00:00+02:00,666.0,4.0,656.0,0,0,6.0,0.0,0
2022-01-07 22:00:00+02:00,623.0,25.0,591.0,0,0,6.0,0.0,0
2022-01-07 23:00:00+02:00,567.0,46.0,514.0,0,0,6.0,0.0,0
2022-01-08 00:00:00+02:00,511.0,49.0,456.0,0,0,6.0,0.0,0
2022-01-08 01:00:00+02:00,448.0,40.0,402.0,0,0,6.0,0.0,0
2022-01-08 02:00:00+02:00,406.0,48.0,352.0,0,0,6.0,0.0,0
2022-01-08 03:00:00+02:00,384.0,50.0,328.0,0,0,6.0,0.0,0
2022-01-08 04:00:00+02:00,377.0,43.0,328.0,0,0,6.0,0.0,0
2022-01-08 05:00:00+02:00,382.0,43.0,333.0,0,0,6.0,0.0,0
2022-01-08 06:00:00+02:00,403.0,51.0,346.0,0,0,6.0,0.0,0
2022-01-08 07:00:00+02:00,434.0,42.0,386.0,0,0,6.0,0.0,0
2022-01-08 08:00:00+02:00,484.0,32.0,427.0,0,0,6.0,18.0,0
2022-01-08 09:00:00+02:00,518.0,39.0,407.0,0,0,6.0,66.0,0
2022-01-08 10:00:00+02:00,551.0,40.0,379.0,0,0,6.0,126.0,0
2022-01-08 11:00:00+02:00,548.0,48.0,340.0,0,0,6.0,154.0,0
2022-01-08 12:00:00+02:00,561.0,50.0,353.0,0,0,6.0,152.0,0
2022-01-08 13:00:00+02:00,551.0,42.0,342.0,0,0,6.0,161.0,0
2022-01-08 14:00:00+02:00,536.0,36.0,363.0,0,0,6.0,130.0,0
2022-01-08 15:00:00+02:00,518.0,29.0,397.0,0,0,6.0,86.0,0
2022-01-08 16:00:00+02:00,525.0,22.0,462.0,0,0,6.0,34.0,0
2022-01-08 17:00:00+02:00,572.0,25.0,541.0,0,0,6.0,0.0,0
2022-01-08 18:00:00+02:00,665.0,22.0,637.0,0,0,6.0,0.0,0
2022-01-08 19:00:00+02:00,684.0,17.0,660.0,0,0,6.0,0.0,0
2022-01-08 20:00:00+02:00,670.0,20.0,644.0,0,0,6.0,0.0,0
2022-01-08 21:00:00+02:00,642.0,16.0,620.0,0,0,6.0,0.0,0
2022-01-08 22:00:00+02:00,611.0,16.0,589.0,0,0,6.0,0.0,0
2022-01-08 23:00:00+02:00,563.0,2.0,554.0,0,0,6.0,0.0,0
2022-01-09 00:00:00+02:00,513.0,3.0,503.0,0,0,6.0,0.0,0
2022-01-09 01:00:00+02:00,452.0,5.0,441.0,0,0,6.0,0.0,0
2022-01-09 02:00:00+02:00,410.0,14.0,389.0,0,0,6.0,0.0,0
2022-01-09 03:00:00+02:00,390.0,0.0,384.0,0,0,6.0,0.0,0
2022-01-09 04:00:00+02:00,381.0,0.0,374.0,0,0,6.0,0.0,0
2022-01-09 05:00:00+02:00,383.0,4.0,373.0,0,0,6.0,0.0,0
2022-01-09 06:00:00+02:00,396.0,11.0,379.0,0,0,6.0,0.0,0
2022-01-09 07:00:00+02:00,416.0,14.0,395.0,0,0,6.0,0.0,0
2022-01-09 08:00:00+02:00,442.0,22.0,382.0,0,0,6.0,32.0,0
2022-01-09 09:00:00+02:00,464.0,16.0,349.0,0,0,6.0,92.0,0
2022-01-09 10:00:00+02:00,497.0,21.0,331.0,0,0,6.0,139.0,0
2022-01-09 11:00:00+02:00,510.0,32.0,314.0,0,0,6.0,158.0,0
2022-01-09 12:00:00+02:00,523.0,51.0,305.0,0,0,6.0,161.0,0
2022-01-09 13:00:00+02:00,527.0,66.0,317.0,0,0,6.0,138.0,0
2022-01-09 14:00:00+02:00,517.0,53.0,320.0,0,0,6.0,137.0,0
2022-01-09 15:00:00+02:00,506.0,36.0,372.0,0,0,6.0,91.0,0
2022-01-09 16:00:00+02:00,517.0,28.0,464.0,0,0,6.0,19.0,0
2022-01-09 17:00:00+02:00,575.0,89.0,479.0,0,0,6.0,0.0,0
2022-01-09 18:00:00+02:00,670.0,54.0,610.0,0,0,6.0,0.0,0
2022-01-09 19:00:00+02:00,700.0,106.0,588.0,0,0,6.0,0.0,0
2022-01-09 20:00:00+02:00,693.0,98.0,589.0,0,0,6.0,0.0,0
2022-01-09 21:00:00+02:00,664.0,143.0,515.0,0,0,6.0,0.0,0
2022-01-09 22:00:00+02:00,623.0,142.0,475.0,0,0,6.0,0.0,0
2022-01-09 23:00:00+02:00,562.0,126.0,430.0,0,0,6.0,0.0,0
2022-01-10 00:00:00+02:00,483.0,99.0,377.0,0,0,6.0,0.0,0
2022-01-10 01:00:00+02:00,425.0,129.0,290.0,0,0,6.0,0.0,0
2022-01-10 02:00:00+02:00,387.0,104.0,277.0,0,0,6.0,0.0,0
2022-01-10 03:00:00+02:00,368.0,87.0,276.0,0,0,6.0,0.0,0
2022-01-10 04:00:00+02:00,366.0,80.0,279.0,0,0,6.0,0.0,0
2022-01-10 05:00:00+02:00,371.0,77.0,288.0,0,0,6.0,0.0,0
2022-01-10 06:00:00+02:00,423.0,78.0,340.0,0,0,6.0,0.0,0
2022-01-10 07:00:00+02:00,517.0,108.0,404.0,0,0,6.0,0.0,0
2022-01-10 08:00:00+02:00,585.0,66.0,506.0,0,0,6.0,7.0,0
2022-01-10 09:00:00+02:00,655.0,47.0,580.0,0,0,6.0,22.0,0
2022-01-10 10:00:00+02:00,686.0,65.0,585.0,0,0,6.0,30.0,0
2022-01-10 11:00:00+02:00,703.0,37.0,625.0,0,0,6.0,35.0,0
2022-01-10 12:00:00+02:00,742.0,25.0,692.0,0,0,6.0,19.0,0
2022-01-10 13:00:00+02:00,740.0,52.0,636.0,0,0,6.0,46.0,0
2022-01-10 14:00:00+02:00,725.0,33.0,613.0,0,0,6.0,73.0,0
2022-01-10 15:00:00+02:00,701.0,31.0,630.0,0,0,6.0,34.0,0
2022-01-10 16:00:00+02:00,715.0,35.0,666.0,0,0,6.0,9.0,0
2022-01-10 17:00:00+02:00,748.0,20.0,722.0,0,0,6.0,0.0,0
2022-01-10 18:00:00+02:00,810.0,18.0,786.0,0,0,6.0,0.0,0
2022-01-10 19:00:00+02:00,822.0,67.0,748.0,0,0,6.0,0.0,0
2022-01-10 20:00:00+02:00,796.0,61.0,728.0,0,0,6.0,0.0,0
2022-01-10 21:00:00+02:00,750.0,31.0,712.0,0,0,6.0,0.0,0
2022-01-10 22:00:00+02:00,677.0,72.0,598.0,0,0,6.0,0.0,0
2022-01-10 23:00:00+02:00,591.0,77.0,508.0,0,0,6.0,0.0,0
2022-01-11 00:00:00+02:00,509.0,71.0,431.0,0,0,6.0,0.0,0
2022-01-11 01:00:00+02:00,434.0,83.0,345.0,0,0,6.0,0.0,0
2022-01-11 02:00:00+02:00,388.0,75.0,307.0,0,0,6.0,0.0,0
2022-01-11 03:00:00+02:00,366.0,56.0,304.0,0,0,6.0,0.0,0
2022-01-11 04:00:00+02:00,364.0,53.0,305.0,0,0,6.0,0.0,0
2022-01-11 05:00:00+02:00,373.0,64.0,304.0,0,0,6.0,0.0,0
2022-01-11 06:00:00+02:00,421.0,41.0,374.0,0,0,6.0,0.0,0
2022-01-11 07:00:00+02:00,520.0,91.0,423.0,0,0,6.0,0.0,0
2022-01-11 08:00:00+02:00,592.0,60.0,505.0,0,0,6.0,22.0,0
2022-01-11 09:00:00+02:00,645.0,91.0,503.0,0,0,6.0,45.0,0
2022-01-11 10:00:00+02:00,669.0,75.0,538.0,0,0,6.0,50.0,0
2022-01-11 11:00:00+02:00,675.0,69.0,542.0,0,0,6.0,58.0,0
2022-01-11 12:00:00+02:00,692.0,93.0,519.0,0,0,6.0,74.0,0
2022-01-11 13:00:00+02:00,698.0,92.0,533.0,0,0,6.0,67.0,0
2022-01-11 14:00:00+02:00,692.0,94.0,531.0,0,0,6.0,60.0,0
2022-01-11 15:00:00+02:00,679.0,97.0,533.0,0,0,6.0,42.0,0
2022-01-11 16:00:00+02:00,682.0,90.0,569.0,0,0,6.0,18.0,0
2022-01-11 17:00:00+02:00,726.0,84.0,636.0,0,0,6.0,0.0,0
2022-01-11 18:00:00+02:00,803.0,82.0,715.0,0,0,6.0,0.0,0
2022-01-11 19:00:00+02:00,815.0,81.0,728.0,0,0,6.0,0.0,0
2022-01-11 20:00:00+02:00,792.0,85.0,701.0,0,0,6.0,0.0,0
2022-01-11 21:00:00+02:00,744.0,83.0,654.0,0,0,6.0,0.0,0
2022-01-11 22:00:00+02:00,673.0,102.0,565.0,0,0,6.0,0.0,0
2022-01-11 23:00:00+02:00,582.0,112.0,464.0,0,0,6.0,0.0,0
2022-01-12 00:00:00+02:00,512.0,111.0,394.0,0,0,6.0,0.0,0
2022-01-12 01:00:00+02:00,438.0,95.0,336.0,0,0,6.0,0.0,0
2022-01-12 02:00:00+02:00,391.0,99.0,286.0,0,0,6.0,0.0,0
2022-01-12 03:00:00+02:00,372.0,91.0,275.0,0,0,6.0,0.0,0
2022-01-12 04:00:00+02:00,367.0,86.0,275.0,0,0,6.0,0.0,0
2022-01-12 05:00:00+02:00,380.0,98.0,276.0,0,0,6.0,0.0,0
2022-01-12 06:00:00+02:00,430.0,100.0,324.0,0,0,6.0,0.0,0
2022-01-12 07:00:00+02:00,526.0,90.0,430.0,0,0,6.0,0.0,0
2022-01-12 08:00:00+02:00,600.0,73.0,508.0,0,0,6.0,14.0,0
2022-01-12 09:00:00+02:00,643.0,86.0,515.0,0,0,6.0,36.0,0
2022-01-12 10:00:00+02:00,660.0,59.0,551.0,0,0,6.0,44.0,0
2022-01-12 11:00:00+02:00,663.0,84.0,501.0,0,0,6.0,72.0,0
2022-01-12 12:00:00+02:00,673.0,90.0,516.0,0,0,6.0,62.0,0
2022-01-12 13:00:00+02:00,683.0,84.0,543.0,0,0,6.0,50.0,0
2022-01-12 14:00:00+02:00,672.0,81.0,543.0,0,0,6.0,42.0,0
2022-01-12 15:00:00+02:00,667.0,93.0,545.0,0,0,6.0,22.0,0
2022-01-12 16:00:00+02:00,678.0,69.0,594.0,0,0,6.0,9.0,0
2022-01-12 17:00:00+02:00,727.0,39.0,682.0,0,0,6.0,0.0,0
2022-01-12 18:00:00+02:00,804.0,43.0,755.0,0,0,6.0,0.0,0
2022-01-12 19:00:00+02:00,821.0,21.0,793.0,0,0,6.0,0.0,0
2022-01-12 20:00:00+02:00,792.0,35.0,751.0,0,0,6.0,0.0,0
2022-01-12 21:00:00+02:00,739.0,24.0,709.0,0,0,6.0,0.0,0
2022-01-12 22:00:00+02:00,671.0,16.0,648.0,0,0,6.0,0.0,0
2022-01-12 23:00:00+02:00,585.0,14.0,564.0,0,0,6.0,0.0,0
2022-01-13 00:00:00+02:00,508.0,16.0,484.0,0,0,6.0,0.0,0
2022-01-13 01:00:00+02:00,438.0,6.0,426.0,0,0,6.0,0.0,0
2022-01-13 02:00:00+02:00,394.0,7.0,381.0,0,0,6.0,0.0,0
2022-01-13 03:00:00+02:00,375.0,15.0,354.0,0,0,6.0,0.0,0
2022-01-13 04:00:00+02:00,369.0,25.0,338.0,0,0,6.0,0.0,0
2022-01-13 05:00:00+02:00,383.0,17.0,360.0,0,0,6.0,0.0,0
2022-01-13 06:00:00+02:00,437.0,10.0,421.0,0,0,6.0,0.0,0
2022-01-13 07:00:00+02:00,535.0,2.0,527.0,0,0,6.0,0.0,0
2022-01-13 08:00:00+02:00,602.0,4.0,577.0,0,0,6.0,15.0,0
2022-01-13 09:00:00+02:00,636.0,3.0,540.0,0,0,6.0,87.0,0
2022-01-13 10:00:00+02:00,627.0,8.0,469.0,0,0,6.0,144.0,0
2022-01-13 11:00:00+02:00,632.0,9.0,499.0,0,0,6.0,119.0,0
2022-01-13 12:00:00+02:00,661.0,27.0,527.0,0,0,6.0,101.0,0
2022-01-13 13:00:00+02:00,648.0,18.0,583.0,0,0,6.0,40.0,0
2022-01-13 14:00:00+02:00,680.0,9.0,587.0,0,0,6.0,78.0,0
2022-01-13 15:00:00+02:00,670.0,24.0,586.0,0,0,6.0,53.0,0
2022-01-13 16:00:00+02:00,674.0,27.0,630.0,0,0,6.0,11.0,0
2022-01-13 17:00:00+02:00,721.0,23.0,692.0,0,0,6.0,0.0,0
2022-01-13 18:00:00+02:00,800.0,30.0,764.0,0,0,6.0,0.0,0
2022-01-13 19:00:00+02:00,820.0,49.0,764.0,0,0,6.0,0.0,0
2022-01-13 20:00:00+02:00,797.0,96.0,695.0,0,0,6.0,0.0,0
2022-01-13 21:00:00+02:00,753.0,63.0,683.0,0,0,6.0,0.0,0
2022-01-13 22:00:00+02:00,687.0,67.0,613.0,0,0,6.0,0.0,0
2022-01-13 23:00:00+02:00,599.0,67.0,525.0,0,0,6.0,0.0,0
2022-01-14 00:00:00+02:00,525.0,67.0,451.0,0,0,6.0,0.0,0
2022-01-14 01:00:00+02:00,456.0,59.0,391.0,0,0,6.0,0.0,0
2022-01-14 02:00:00+02:00,417.0,71.0,340.0,0,0,6.0,0.0,0
2022-01-14 03:00:00+02:00,396.0,80.0,309.0,0,0,6.0,0.0,0
2022-01-14 04:00:00+02:00,395.0,56.0,333.0,0,0,6.0,0.0,0
2022-01-14 05:00:00+02:00,408.0,57.0,344.0,0,0,6.0,0.0,0
2022-01-14 06:00:00+02:00,462.0,59.0,397.0,0,0,6.0,0.0,0
2022-01-14 07:00:00+02:00,564.0,63.0,495.0,0,0,6.0,0.0,0
2022-01-14 08:00:00+02:00,623.0,48.0,532.0,0,0,6.0,38.0,0
2022-01-14 09:00:00+02:00,658.0,25.0,511.0,0,0,6.0,116.0,0
2022-01-14 10:00:00+02:00,647.0,16.0,463.0,0,0,6.0,161.0,0
2022-01-14 11:00:00+02:00,644.0,13.0,432.0,0,0,6.0,193.0,0
2022-01-14 12:00:00+02:00,636.0,9.0,437.0,0,0,6.0,184.0,0
2022-01-14 13:00:00+02:00,650.0,2.0,455.0,0,0,6.0,186.0,0
2022-01-14 14:00:00+02:00,636.0,5.0,468.0,0,0,6.0,156.0,0
2022-01-14 15:00:00+02:00,627.0,9.0,539.0,0,0,6.0,74.0,0
2022-01-14 16:00:00+02:00,658.0,8.0,618.0,0,0,6.0,25.0,0
2022-01-14 17:00:00+02:00,695.0,6.0,683.0,0,0,6.0,0.0,0
2022-01-14 18:00:00+02:00,784.0,1.0,777.0,0,0,6.0,0.0,0
2022-01-14 19:00:00+02:00,799.0,0.0,792.0,0,0,6.0,0.0,0
2022-01-14 20:00:00+02:00,786.0,0.0,779.0,0,0,6.0,0.0,0
