datetime,inverter1,inverter2,inverter3,time,temperature_2m (°C),relative_humidity_2m (%),apparent_temperature (°C),precipitation (mm),rain (mm),cloud_cover (%),cloud_cover_low (%),cloud_cover_mid (%),cloud_cover_high (%),wind_speed_10m (km/h),wind_speed_100m (km/h),wind_gusts_10m (km/h),is_day (),sunshine_duration (s),shortwave_radiation (W/m²),direct_radiation (W/m²),diffuse_radiation (W/m²),direct_normal_irradiance (W/m²),global_tilted_irradiance (W/m²),terrestrial_radiation (W/m²),shortwave_radiation_instant (W/m²),direct_radiation_instant (W/m²),diffuse_radiation_instant (W/m²),direct_normal_irradiance_instant (W/m²),terrestrial_radiation_instant (W/m²),azimuth,zenith,Gpoa (W/m²),energy1,energy2,energy3,error1,error2,error3
2024-06-17 16:00:00,6440.754166666667,5032.708333333333,1536.7708333333333,2024-06-17T16:00,34.3,42.0,37.5,0.0,0.0,1.0,0.0,1.0,0.0,10.9,13.5,28.1,1,3600.0,747.0,613.0,134.0,769.6,747.0,1055.4,684.2,561.4,122.7,769.6,966.6,84,55,456.08660750179985,7061.901810001056,6277.246053334272,3811.1851038100926,0.09644020362538647,0.24728985619093874,1.4799957294500705
2024-06-17 17:00:00,4245.125,2259.2833333333333,724.5666666666667,2024-06-17T17:00,32.9,47.0,35.6,0.0,0.0,2.0,2.0,1.0,0.0,9.3,11.3,27.7,1,3600.0,578.0,457.0,121.0,701.9,578.0,862.8,504.1,398.6,105.5,701.9,752.5,77,67,300.3433914791781,4682.846794851383,4162.53048431234,2527.2506511896354,0.10311163860931835,0.8424118935852846,2.4879477175180136
2024-06-17 18:00:00,1279.1666666666667,629.4916666666667,310.49583333333334,2024-06-17T18:00,32.1,49.0,35.0,0.0,0.0,2.0,0.0,1.0,4.0,6.1,7.6,24.1,1,3600.0,390.0,287.0,103.0,601.7,390.0,632.0,313.3,230.6,82.7,601.7,507.8,69,79,158.8834426945385,2487.0552746918606,2210.715799726099,1342.2203069765599,0.94427773917279,2.5119063790509784,3.322828723874104
2024-06-17 19:00:00,436.9375,306.94166666666666,154.02083333333334,2024-06-17T19:00,31.1,52.0,34.0,0.0,0.0,1.0,0.0,0.0,4.0,6.5,8.3,18.0,1,3600.0,201.0,127.0,74.0,444.2,201.0,378.9,132.1,83.5,48.7,444.2,249.1,61,90,73.2615503757753,675.4343952947195,600.386129150862,364.5201498415947,0.5458375518116881,0.9560268101458864,1.3666937903958534
2024-06-17 20:00:00,13.841666666666667,8.720833333333333,0.275,2024-06-17T20:00,29.5,58.0,32.8,0.0,0.0,3.0,3.0,0.0,0.0,4.9,6.0,16.2,1,1530.51,47.0,19.0,28.0,146.0,47.0,120.6,0.0,0.0,0.0,0.0,0.0,52,100,27.59363423045623,96.56990197423784,85.83991286598918,52.117089954350575,5.976753905423564,8.843086042922792,188.516690743093
2024-06-17 21:00:00,0.0,0.0,0.0,2024-06-17T21:00,27.8,66.0,31.1,0.0,0.0,7.0,7.0,0.0,1.0,6.5,8.3,14.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,109,0.0,0.0,0.0,0.0,,,
2024-06-17 22:00:00,0.0,0.0,0.0,2024-06-17T22:00,26.5,71.0,29.9,0.0,0.0,6.0,2.0,0.0,14.0,5.8,7.6,14.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,116,0.0,0.0,0.0,0.0,,,
2024-06-17 23:00:00,,,,2024-06-17T23:00,25.8,73.0,29.3,0.0,0.0,0.0,0.0,0.0,1.0,4.8,6.9,12.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,120,0.0,0.0,0.0,0.0,,,
2024-06-18 00:00:00,0.0,0.0,0.0,2024-06-18T00:00,25.4,75.0,28.9,0.0,0.0,1.0,1.0,0.0,0.0,4.2,6.3,10.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3,121,0.0,0.0,0.0,0.0,,,
2024-06-18 01:00:00,0.0,0.0,0.0,2024-06-18T01:00,25.0,76.0,28.8,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3.8,8.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19,119,0.0,0.0,0.0,0.0,,,
2024-06-18 02:00:00,0.0,0.0,,2024-06-18T02:00,24.6,79.0,28.4,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3.3,5.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33,114,0.0,0.0,0.0,0.0,,,
2024-06-18 03:00:00,0.0,,0.0,2024-06-18T03:00,23.9,83.0,27.6,0.0,0.0,0.0,0.0,0.0,0.0,4.3,5.8,7.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45,106,0.0,0.0,0.0,0.0,,,
2024-06-18 04:00:00,0.0,0.0,0.0,2024-06-18T04:00,23.6,88.0,27.4,0.0,0.0,6.0,7.0,0.0,0.0,6.2,9.9,11.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-55,97,0.0,0.0,0.0,0.0,,,
2024-06-18 05:00:00,0.5586206896551724,0.41379310344827586,0.0,2024-06-18T05:00,23.3,91.0,27.1,0.0,0.0,1.0,1.0,0.0,0.0,5.9,10.0,11.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-64,86,0.0,0.0,0.0,0.0,,,
2024-06-18 06:00:00,509.325,543.125,334.28333333333336,2024-06-18T06:00,23.2,92.0,27.4,0.0,0.0,1.0,1.0,0.0,0.0,3.8,6.9,10.8,1,0.0,6.0,1.0,5.0,13.6,6.0,39.2,15.0,2.5,12.5,28.8,98.4,-72,75,11.504252178475772,0.0,0.0,0.0,1.0,1.0,1.0
2024-06-18 07:00:00,3086.170833333333,2981.4708333333333,1832.4166666666667,2024-06-18T07:00,24.5,85.0,28.9,0.0,0.0,0.0,0.0,0.0,0.0,2.2,3.6,9.0,1,3600.0,102.0,51.0,51.0,297.3,102.0,227.2,160.2,80.1,80.1,297.3,357.0,-79,63,238.73396769461462,3876.8920504836824,3446.126267096607,2092.290947880083,0.25621433804307636,0.15584772071836148,0.14182051819368752
2024-06-18 08:00:00,6639.925,6006.745833333333,3639.0208333333335,2024-06-18T08:00,26.9,72.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,4.4,12.6,1,3600.0,281.0,193.0,88.0,526.7,281.0,485.5,354.2,243.3,110.9,526.7,612.0,-87,51,484.36273946603876,7776.111236713093,6912.098877078305,4196.631461083257,0.17111431781429648,0.15072271557103037,0.15323095230514347
2024-06-18 09:00:00,9283.516666666666,8435.45,5054.679166666667,2024-06-18T09:00,29.2,62.0,33.1,0.0,0.0,0.0,0.0,0.0,0.0,3.3,4.0,14.8,1,3600.0,474.0,362.0,112.0,655.8,474.0,731.4,548.2,418.7,129.5,655.8,845.9,-96,38,670.1130390673248,10639.355406793577,9457.204806038737,5741.8743465235175,0.14604796746853224,0.12112629510443855,0.1359522844473678
2024-06-18 10:00:00,11085.375,10135.033333333333,6039.108333333334,2024-06-18T10:00,31.5,54.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,3.8,16.2,1,3600.0,654.0,525.0,129.0,733.7,654.0,948.0,719.4,577.5,141.9,733.7,1042.8,-109,27,787.5141434687066,12363.65631567717,10989.916725046374,6672.449440206728,0.11531241078242008,0.08434934189129864,0.10487328127194175
2024-06-18 11:00:00,12109.045833333334,11082.716666666667,6588.25,2024-06-18T11:00,33.8,46.0,38.8,0.0,0.0,0.0,0.0,0.0,0.0,5.2,6.4,19.4,1,3600.0,803.0,664.0,139.0,784.9,803.0,1120.8,852.2,704.7,147.5,784.9,1189.4,-134,16,855.4854548128861,13279.05216194061,11803.601921724987,7166.472595333027,0.09662250392896575,0.06504589774694107,0.08776573374310737
2024-06-18 12:00:00,12453.154166666667,11385.833333333334,6758.308333333333,2024-06-18T12:00,35.7,41.0,40.8,0.0,0.0,0.0,0.0,0.0,1.0,7.8,9.4,23.8,1,3600.0,904.0,761.0,143.0,814.5,904.0,1237.9,931.6,784.2,147.4,814.5,1275.6,168,12,861.6000127976608,13247.7286765969,11775.75882364169,7149.567857211026,0.06380508096953212,0.0342465482229399,0.05789311534484488
2024-06-18 13:00:00,12009.095833333333,10922.3875,6501.166666666667,2024-06-18T13:00,36.6,39.0,41.4,0.0,0.0,2.0,0.0,0.0,7.0,10.1,12.2,27.7,1,3600.0,948.0,800.0,148.0,820.8,948.0,1291.2,951.2,802.7,148.5,820.8,1295.6,123,19,816.7739360984536,12501.810418457215,11112.72037196197,6747.008797262623,0.041028449765241025,0.01742594024996544,0.03781507892367366
2024-06-18 14:00:00,10918.391666666666,9850.4875,4625.4125,2024-06-18T14:00,36.9,39.0,41.4,0.0,0.0,10.0,0.0,0.0,33.0,12.1,14.6,30.6,1,3600.0,930.0,773.0,157.0,801.8,930.0,1277.3,908.6,755.2,153.4,801.8,1248.0,104,31,718.4546650872198,10980.282925566336,9760.2514893923,5925.866975702467,0.005668532581462623,0.009160562927235777,0.2811542701764365
2024-06-18 15:00:00,9148.166666666666,8039.158333333334,2298.2833333333333,2024-06-18T15:00,36.9,38.0,40.9,0.0,0.0,17.0,0.0,6.0,44.0,10.6,13.1,30.6,1,3600.0,813.0,628.0,185.0,695.0,813.0,1197.1,771.5,595.9,175.6,695.0,1136.0,93,43,577.8628019064151,8831.590029863113,7850.302248767212,4766.254936751521,0.034605473242750234,0.02349202201716241,1.073832615684832
2024-06-18 16:00:00,6202.425,4901.158333333334,1573.5583333333334,2024-06-18T16:00,36.3,39.0,40.2,0.0,0.0,1.0,0.0,1.0,1.0,8.4,10.2,24.8,1,3600.0,744.0,604.0,140.0,757.8,744.0,1055.9,681.5,553.3,128.2,757.8,967.3,84,55,457.0091338063427,7005.704306742192,6227.29271710417,3780.856292527531,0.129510523181206,0.2705757075325737,1.4027430139932515
2024-06-18 17:00:00,3971.3458333333333,2088.9375,601.9208333333333,2024-06-18T17:00,34.9,45.0,38.3,0.0,0.0,0.0,0.0,0.0,0.0,8.4,10.4,23.8,1,3600.0,584.0,466.0,118.0,714.9,584.0,863.5,509.5,406.5,102.9,714.9,753.3,77,67,300.7589836505031,4642.942415032768,4127.05992447357,2505.714954144668,0.16911057608290248,0.9756742001489133,3.1628646416314457
2024-06-18 18:00:00,1360.45,730.225,345.12083333333334,2024-06-18T18:00,33.6,49.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,9.0,23.0,1,3600.0,398.0,297.0,101.0,621.6,398.0,633.0,319.9,238.7,81.2,621.6,508.8,69,79,158.82838913393053,2467.822184129396,2193.61971922613,1331.8405438158645,0.8139749230985307,2.004032619023082,2.85905577172014
2024-06-18 19:00:00,464.6958333333333,323.9375,169.95416666666668,2024-06-18T19:00,32.1,53.0,35.5,0.0,0.0,0.0,0.0,0.0,0.0,6.9,8.9,19.8,1,3600.0,205.0,130.0,75.0,453.3,205.0,379.9,135.0,85.6,49.4,453.3,250.2,61,90,74.2571808513716,690.5159230378151,613.791931589169,372.65938703628115,0.48595247365279826,0.894785048316941,1.1927052119127086
2024-06-18 20:00:00,34.37916666666667,27.9375,1.3875,2024-06-18T20:00,30.0,58.0,33.1,0.0,0.0,0.0,0.0,0.0,0.0,8.2,11.0,17.3,1,1670.91,48.0,20.0,28.0,153.2,48.0,121.7,0.0,0.0,0.0,0.0,0.0,52,100,27.598003754859928,96.36555978227399,85.65827536202134,52.00681004122724,1.8030219788808333,2.0660680219068044,36.48238561529891
2024-06-18 21:00:00,0.0,0.0,0.0,2024-06-18T21:00,28.5,63.0,31.6,0.0,0.0,0.0,0.0,0.0,0.0,7.5,10.6,16.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,109,0.0,0.0,0.0,0.0,,,
2024-06-18 22:00:00,0.0,0.0,0.0,2024-06-18T22:00,27.4,67.0,30.8,0.0,0.0,0.0,0.0,0.0,0.0,5.8,8.0,15.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,116,0.0,0.0,0.0,0.0,,,
2024-06-18 23:00:00,,,,2024-06-18T23:00,26.5,72.0,29.8,0.0,0.0,0.0,0.0,0.0,0.0,6.6,9.3,13.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,120,0.0,0.0,0.0,0.0,,,
2024-06-19 00:00:00,0.0,0.0,0.0,2024-06-19T00:00,25.5,76.0,29.1,0.0,0.0,0.0,0.0,0.0,0.0,5.1,8.6,12.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3,121,0.0,0.0,0.0,0.0,,,
2024-06-19 01:00:00,0.0,0.0,0.0,2024-06-19T01:00,24.5,80.0,27.9,0.0,0.0,0.0,0.0,0.0,0.0,5.5,8.4,10.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19,119,0.0,0.0,0.0,0.0,,,
2024-06-19 02:00:00,0.0,0.0,,2024-06-19T02:00,23.7,83.0,27.2,0.0,0.0,0.0,0.0,0.0,0.0,4.3,8.2,9.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33,114,0.0,0.0,0.0,0.0,,,
2024-06-19 03:00:00,0.0,0.0,0.0,2024-06-19T03:00,23.1,85.0,26.8,0.0,0.0,0.0,0.0,0.0,0.0,3.2,5.5,7.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45,106,0.0,0.0,0.0,0.0,,,
2024-06-19 04:00:00,0.0,0.0,0.0,2024-06-19T04:00,22.5,92.0,26.6,0.0,0.0,0.0,0.0,0.0,0.0,2.3,5.1,7.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-55,97,0.0,0.0,0.0,0.0,,,
2024-06-19 05:00:00,0.0,0.0,0.0,2024-06-19T05:00,22.4,93.0,26.6,0.0,0.0,0.0,0.0,0.0,0.0,1.3,3.3,5.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-64,86,0.0,0.0,0.0,0.0,,,
2024-06-19 06:00:00,531.9708333333333,527.5125,330.3208333333333,2024-06-19T06:00,22.2,94.0,26.5,0.0,0.0,0.0,0.0,0.0,0.0,0.7,2.4,4.0,1,0.0,6.0,1.0,5.0,13.7,6.0,38.9,15.1,2.5,12.6,28.8,97.7,-72,75,11.552688010403317,0.0,0.0,0.0,1.0,1.0,1.0
2024-06-19 07:00:00,3194.7375,3031.079166666667,1887.075,2024-06-19T07:00,24.0,83.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,3.4,8.6,1,3600.0,105.0,54.0,51.0,315.8,105.0,226.5,165.1,84.9,80.2,315.8,356.2,-79,63,250.47074374571008,4077.1471651817196,3624.1308134948617,2200.365136764737,0.27620725182639244,0.19565693082189753,0.16601891115336545
2024-06-19 08:00:00,6757.35,6061.170833333334,3708.075,2024-06-19T08:00,26.8,70.0,30.6,0.0,0.0,0.0,0.0,0.0,0.0,3.1,3.9,11.9,1,3600.0,286.0,199.0,87.0,543.8,286.0,484.7,360.6,250.9,109.7,543.8,611.2,-87,51,496.297422264225,7971.541414809987,7085.81459094221,4302.101715929199,0.1796845530881169,0.16905046661510692,0.1601981394468016
2024-06-19 09:00:00,9481.2625,8612.9,5169.466666666666,2024-06-19T09:00,30.0,57.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,5.9,7.4,17.6,1,3600.0,485.0,376.0,109.0,681.8,485.0,730.6,561.0,435.0,126.1,681.8,845.1,-96,39,683.7676057733541,10813.967114183451,9612.415212607513,5836.109236225989,0.14056193615390888,0.1160486262011069,0.12895770735072398
2024-06-19 10:00:00,11325.370833333332,10262.266666666666,6149.591666666666,2024-06-19T10:00,32.5,50.0,36.3,0.0,0.0,0.0,0.0,0.0,0.0,7.7,9.2,22.0,1,3600.0,668.0,544.0,124.0,760.7,668.0,947.3,734.9,598.5,136.4,760.7,1042.2,-109,27,806.9162846181814,12606.039370674767,11205.368329488681,6803.2593429038425,0.11307961180150627,0.09189993726097045,0.10629448452331001
2024-06-19 11:00:00,12207.104166666666,11103.4875,6642.708333333333,2024-06-19T11:00,34.6,44.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8,10.7,24.5,1,3600.0,819.0,684.0,135.0,808.9,819.0,1120.2,869.2,726.0,143.3,808.9,1188.9,-134,16,873.5364067018089,13505.355418722987,12004.760372198212,7288.604511691771,0.1063521072918663,0.08117025143660611,0.09723386094152434
2024-06-19 12:00:00,12481.816666666668,11335.1875,6771.904166666666,2024-06-19T12:00,36.5,37.0,40.6,0.0,0.0,0.0,0.0,0.0,0.0,11.2,13.6,28.8,1,3600.0,922.0,781.0,141.0,836.1,922.0,1237.4,950.2,804.9,145.3,836.1,1275.3,169,12,879.1668452188729,13463.596215464277,11967.641080412694,7266.067798821991,0.07865678330458913,0.055795599359313074,0.0729726263091179
2024-06-19 13:00:00,12121.975,11043.295833333334,6586.308333333333,2024-06-19T13:00,38.0,33.0,41.7,0.0,0.0,0.0,0.0,0.0,0.0,12.4,15.0,31.0,1,3600.0,967.0,824.0,143.0,845.5,967.0,1291.0,970.3,826.8,143.5,845.5,1295.5,123,19,832.0639867816892,12646.01820741341,11240.905073256365,6824.835223048506,0.0432308437703765,0.01789404566402748,0.036215566846147663
2024-06-19 14:00:00,11032.3875,9966.545833333334,4683.775,2024-06-19T14:00,38.4,30.0,41.8,0.0,0.0,0.0,0.0,0.0,0.0,11.4,13.9,31.0,1,3600.0,950.0,808.0,142.0,837.9,950.0,1277.4,928.2,789.5,138.7,837.9,1248.1,104,31,729.12000828691,11058.947793361527,9830.175816321358,5968.321031337968,0.00240748372566921,0.01368277628904118,0.27425442753718277
2024-06-19 15:00:00,9155.291666666666,8079.641666666666,2289.641666666667,2024-06-19T15:00,37.6,34.0,41.3,0.0,0.0,0.0,0.0,0.0,0.0,10.9,13.3,29.2,1,3600.0,878.0,740.0,138.0,818.7,878.0,1197.3,833.3,702.3,131.0,818.7,1136.4,93,43,602.1846890616567,9170.801290568572,8151.8233693942875,4949.32133141796,0.001694061146994858,0.008933775247163942,1.161613934386222
2024-06-19 16:00:00,6483.504166666667,5142.420833333334,1651.6875,2024-06-19T16:00,37.5,33.0,40.5,0.0,0.0,0.0,0.0,0.0,0.0,8.8,11.0,25.2,1,3600.0,760.0,632.0,128.0,792.5,760.0,1056.4,696.3,579.0,117.3,792.5,967.9,84,55,459.8484036642177,7006.677091073455,6228.157414287516,3781.3812872459916,0.08069292638023624,0.21113335842068853,1.2894047979693444
2024-06-19 17:00:00,3822.3,1798.4041666666667,556.2041666666667,2024-06-19T17:00,36.6,35.0,38.8,0.0,0.0,0.0,0.0,0.0,0.0,8.2,10.3,24.5,1,3600.0,593.0,476.0,117.0,729.6,593.0,864.2,517.5,415.4,102.1,729.6,754.1,77,67,303.5786441256208,4646.674542628059,4130.377371224942,2507.7291182437143,0.21567499741727714,1.2966902811844438,3.5086485656383033
2024-06-19 18:00:00,1307.3041666666666,638.7083333333334,315.57916666666665,2024-06-19T18:00,35.8,35.0,37.9,0.0,0.0,0.0,0.0,0.0,0.0,5.5,6.5,22.3,1,3600.0,404.0,304.0,100.0,635.3,404.0,633.8,324.9,244.5,80.4,635.3,509.7,69,79,159.161290158739,2445.993612098984,2174.216544087986,1320.0600446248486,0.871021048097568,2.404083570886011,3.1829758870590275
2024-06-19 19:00:00,455.60833333333335,317.4291666666667,168.19166666666666,2024-06-19T19:00,34.5,37.0,36.9,0.0,0.0,0.0,0.0,0.0,0.0,3.1,3.8,16.2,1,3600.0,210.0,136.0,74.0,472.9,210.0,380.9,138.5,89.7,48.8,472.9,251.2,61,90,73.30087609540857,664.8901246864951,591.0134441657735,358.82959110064814,0.4593458372940833,0.8618750456110372,1.1334564203576167
2024-06-19 20:00:00,36.045833333333334,29.529166666666665,2.2083333333333335,2024-06-19T20:00,31.9,47.0,34.8,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.5,10.1,1,1949.81,50.0,22.0,28.0,168.0,50.0,122.7,0.0,0.0,0.0,0.0,0.0,52,100,27.60674280366732,95.53330380194048,84.91849226839155,51.55765602009486,1.6503286224096305,1.8757497028945918,22.34686310343918
2024-06-19 21:00:00,0.0,0.0,0.0,2024-06-19T21:00,29.5,59.0,32.6,0.0,0.0,0.0,0.0,0.0,0.0,7.3,9.6,14.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,109,0.0,0.0,0.0,0.0,,,
2024-06-19 22:00:00,0.0,0.0,0.0,2024-06-19T22:00,28.0,66.0,31.4,0.0,0.0,0.0,0.0,0.0,0.0,6.7,9.8,14.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,116,0.0,0.0,0.0,0.0,,,
2024-06-19 23:00:00,,,,2024-06-19T23:00,26.7,76.0,30.5,0.0,0.0,0.0,0.0,0.0,0.0,7.6,11.7,14.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,120,0.0,0.0,0.0,0.0,,,
2024-06-20 00:00:00,0.0,0.0,0.0,2024-06-20T00:00,25.7,83.0,29.9,0.0,0.0,0.0,0.0,0.0,0.0,7.6,13.7,14.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3,121,0.0,0.0,0.0,0.0,,,
2024-06-20 01:00:00,0.0,0.0,0.0,2024-06-20T01:00,25.1,85.0,29.1,0.0,0.0,0.0,0.0,0.0,0.0,7.2,13.9,13.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18,119,0.0,0.0,0.0,0.0,,,
2024-06-20 02:00:00,,0.0,,2024-06-20T02:00,24.5,85.0,28.6,0.0,0.0,0.0,0.0,0.0,0.0,4.8,10.6,12.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33,114,0.0,0.0,0.0,0.0,,,
2024-06-20 03:00:00,0.0,0.0,0.0,2024-06-20T03:00,23.7,89.0,28.1,0.0,0.0,0.0,0.0,0.0,0.0,2.5,6.6,7.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45,106,0.0,0.0,0.0,0.0,,,
2024-06-20 04:00:00,0.0,0.0,0.0,2024-06-20T04:00,23.9,86.0,28.2,0.0,0.0,0.0,0.0,0.0,0.0,1.8,4.3,10.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-55,97,0.0,0.0,0.0,0.0,,,
2024-06-20 05:00:00,0.0,0.0,0.0,2024-06-20T05:00,23.5,87.0,27.5,0.0,0.0,0.0,0.0,0.0,0.0,2.9,4.2,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-64,86,0.0,0.0,0.0,0.0,,,
2024-06-20 06:00:00,495.92083333333335,544.8875,339.025,2024-06-20T06:00,23.2,89.0,27.4,0.0,0.0,0.0,0.0,0.0,0.0,1.8,3.3,4.7,1,0.0,6.0,1.0,5.0,13.7,6.0,38.5,15.1,2.5,12.6,28.9,97.0,-72,75,11.552688010403317,0.0,0.0,0.0,1.0,1.0,1.0
2024-06-20 07:00:00,3154.858333333333,3026.741666666667,1879.1333333333334,2024-06-20T07:00,25.3,78.0,29.3,0.0,0.0,0.0,0.0,0.0,0.0,2.9,3.1,8.6,1,3600.0,103.0,53.0,50.0,311.0,103.0,225.7,162.2,83.4,78.7,311.0,355.4,-79,63,246.4420358922268,3986.86343804269,3543.8786115935022,2151.64058561034,0.2637218590510479,0.17085599032848925,0.1450175181521659
2024-06-20 08:00:00,6638.3875,5955.991666666667,3649.2875,2024-06-20T08:00,27.9,67.0,31.6,0.0,0.0,0.0,0.0,0.0,0.0,5.2,6.6,15.1,1,3600.0,285.0,198.0,87.0,542.0,285.0,483.9,359.5,249.7,109.7,542.0,610.3,-87,51,494.93610668148983,7907.693964790888,7029.061302036345,4267.644361950638,0.19120704610733974,0.18016640979792256,0.16944591566179376
2024-06-20 09:00:00,9343.370833333332,8480.470833333333,5092.004166666667,2024-06-20T09:00,30.7,57.0,34.6,0.0,0.0,0.0,0.0,0.0,0.0,3.1,3.9,15.5,1,3600.0,483.0,375.0,108.0,680.6,483.0,729.8,558.8,433.9,125.0,680.6,844.3,-96,39,681.7686349498432,10745.552163762484,9551.601923344431,5799.186882030546,0.1500723192348035,0.12630561569776425,0.13888101663255636
2024-06-20 10:00:00,11158.045833333334,10128.733333333334,6081.466666666666,2024-06-20T10:00,33.3,49.0,38.5,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.5,14.0,1,3600.0,666.0,543.0,123.0,759.8,666.0,946.6,732.8,597.4,135.3,759.8,1041.5,-109,27,805.1216688681347,12528.335492119139,11136.298215217013,6761.323916381758,0.12280731583770947,0.09947590174655072,0.11179165931163948
2024-06-20 11:00:00,12167.4125,10976.441666666668,6618.933333333333,2024-06-20T11:00,35.5,42.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,3.3,15.8,1,3600.0,815.0,681.0,134.0,805.6,815.0,1119.6,865.1,722.8,142.2,805.6,1188.4,-134,16,869.5303994872841,13383.074370728562,11896.066107314278,7222.611565155097,0.09991128933358358,0.08378165425324789,0.09120476086102954
2024-06-20 12:00:00,12402.008333333333,11282.108333333334,6756.770833333333,2024-06-20T12:00,37.6,36.0,42.8,0.0,0.0,0.0,0.0,0.0,1.0,6.1,7.1,20.9,1,3600.0,917.0,777.0,140.0,831.9,917.0,1237.0,945.1,800.9,144.3,831.9,1275.0,169,12,874.4635580936753,13317.395265590283,11837.684680524697,7187.165698889994,0.07380957242196257,0.04924401811937012,0.06369830739757876
2024-06-20 13:00:00,12009.0,10933.5875,6504.6,2024-06-20T13:00,38.8,33.0,43.4,0.0,0.0,2.0,0.0,1.0,3.0,10.3,12.2,27.4,1,3600.0,958.0,812.0,146.0,833.2,958.0,1290.8,961.4,814.9,146.5,833.2,1295.4,123,19,824.9509061799473,12487.020188862467,11099.573501211084,6739.026768592442,0.03980516186713856,0.015181293533443066,0.03604015136863781
2024-06-20 14:00:00,10806.133333333333,9702.875,4578.504166666667,2024-06-20T14:00,39.0,33.0,43.3,0.0,0.0,16.0,0.0,12.0,30.0,11.4,14.5,30.6,1,3600.0,925.0,774.0,151.0,802.5,925.0,1277.4,903.9,756.3,147.6,802.5,1248.2,104,31,713.0535200080308,10782.267977971356,9584.238202641209,5819.001765889304,0.002208500915712402,0.012226973691693567,0.27093949335111533
2024-06-20 15:00:00,9010.795833333334,7846.995833333333,2252.170833333333,2024-06-20T15:00,38.3,33.0,41.2,0.0,0.0,8.0,1.0,7.0,8.0,10.6,13.5,29.9,1,3600.0,741.0,559.0,182.0,618.2,741.0,1197.6,703.3,530.6,172.7,618.2,1136.7,93,43,531.1469072347951,8060.28110470986,7164.694315297655,4349.992977145004,0.10548621300543357,0.08695066653882028,0.9314667043737452
