datetime,inverter1,inverter2,inverter3,time,temperature_2m (°C),relative_humidity_2m (%),apparent_temperature (°C),precipitation (mm),rain (mm),cloud_cover (%),cloud_cover_low (%),cloud_cover_mid (%),cloud_cover_high (%),wind_speed_10m (km/h),wind_speed_100m (km/h),wind_gusts_10m (km/h),is_day (),sunshine_duration (s),shortwave_radiation (W/m²),direct_radiation (W/m²),diffuse_radiation (W/m²),direct_normal_irradiance (W/m²),global_tilted_irradiance (W/m²),terrestrial_radiation (W/m²),shortwave_radiation_instant (W/m²),direct_radiation_instant (W/m²),diffuse_radiation_instant (W/m²),direct_normal_irradiance_instant (W/m²),terrestrial_radiation_instant (W/m²),azimuth,zenith,Gpoa (W/m²),energy1,energy2,energy3,error1,error2,error3
2024-05-01 21:00:00,,,,2024-05-01T21:00,22.0,77,24.0,0.0,0.0,0,0,0,0,5.8,8.7,15.1,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,45,116,0.0,0.0,0.0,0.0,,,
2024-05-01 22:00:00,0.0,0.0,0.0,2024-05-01T22:00,21.3,78,23.2,0.0,0.0,0,0,0,0,5.5,10.8,9.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,31,124,0.0,0.0,0.0,0.0,,,
2024-05-01 23:00:00,0.0,0.0,0.0,2024-05-01T23:00,21.5,73,22.4,0.0,0.0,0,0,0,0,9.4,19.7,15.1,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,14,129,0.0,0.0,0.0,0.0,,,
2024-05-02 00:00:00,0.0,0.0,,2024-05-02T00:00,21.2,78,22.2,0.0,0.0,0,0,0,0,11.0,21.7,19.8,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-4,130,0.0,0.0,0.0,0.0,,,
2024-05-02 01:00:00,0.0,,0.0,2024-05-02T01:00,20.5,86,22.0,0.0,0.0,0,0,0,0,10.1,19.8,19.8,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-23,127,0.0,0.0,0.0,0.0,,,
2024-05-02 02:00:00,0.0,0.0,0.0,2024-05-02T02:00,19.7,93,21.8,0.0,0.0,0,0,0,0,7.0,14.7,18.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-38,121,0.0,0.0,0.0,0.0,,,
2024-05-02 03:00:00,0.0,0.0,,2024-05-02T03:00,19.2,95,21.1,0.0,0.0,0,0,0,0,8.2,15.6,14.8,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-51,112,0.0,0.0,0.0,0.0,,,
2024-05-02 04:00:00,,,0.0,2024-05-02T04:00,18.6,95,20.1,0.0,0.0,29,22,16,0,9.5,18.5,19.8,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-62,102,0.0,0.0,0.0,0.0,,,
2024-05-02 05:00:00,0.0,0.0,0.0,2024-05-02T05:00,18.0,97,19.9,0.0,0.0,41,32,20,0,5.5,12.0,17.3,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-71,90,0.0,0.0,0.0,0.0,,,
2024-05-02 06:00:00,133.525,147.20833333333334,74.15833333333333,2024-05-02T06:00,17.8,96,19.6,0.0,0.0,34,31,10,0,4.7,9.4,9.0,1,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,6.5,-79,78,0.0,0.0,0.0,0.0,1.0,1.0,1.0
2024-05-02 07:00:00,2522.829166666667,2457.4416666666666,1435.0708333333334,2024-05-02T07:00,18.6,89,20.5,0.0,0.0,19,20,1,0,3.2,8.1,7.9,1,1347.73,54,18,36,127.2,54,144.7,105.8,35.3,70.5,167.6,283.4,-88,66,107.21493827392916,1535.2173886583125,1364.637678807389,828.5300192759147,0.39146993821751874,0.44469173070609785,0.4226556626815183
2024-05-02 08:00:00,6666.683333333333,6052.566666666667,3643.9875,2024-05-02T08:00,21.2,75,23.2,0.0,0.0,9,10,0,0,2.0,5.9,9.4,1,3600.0,222,127,95,406.9,222,420.5,293.0,167.6,125.4,406.9,555.1,-97,54,373.61611876298406,6162.368520613206,5477.660907211739,3325.72269366427,0.07564703279043715,0.09498544850750827,0.08733970858454648
2024-05-02 09:00:00,9794.970833333333,8938.325,5329.829166666666,2024-05-02T09:00,24.0,53,24.6,0.0,0.0,4,4,0,0,4.6,6.0,14.4,1,3600.0,425,296,129,584.8,425,681.8,500.5,348.6,151.9,584.8,803.0,-108,42,584.6401312147491,9516.73563940742,8459.32056836215,5136.016059362734,0.028405923678613644,0.05358995467695008,0.03636384980517959
2024-05-02 10:00:00,12022.266666666666,10856.375,6509.6375,2024-05-02T10:00,26.5,37,26.0,0.0,0.0,1,0,0,2,7.4,10.0,20.9,1,3600.0,617,465,152,687.8,617,910.7,684.5,515.8,168.6,687.8,1010.3,-123,31,725.9999583187969,11677.824157121955,10380.28813966396,6302.317799081691,0.02865038009011429,0.04385320701763153,0.031848117643771816
2024-05-02 11:00:00,13477.320833333333,12006.466666666667,7244.85,2024-05-02T11:00,28.2,30,28.1,0.0,0.0,0,0,0,0,8.1,10.3,23.0,1,3600.0,759,592,167,730.5,759,1091.7,808.5,630.6,177.9,730.5,1162.9,-150,22,785.7084500254613,12535.246097273955,11142.440975354628,6765.053449322452,0.0699007427150768,0.0719633606871885,0.06622587778595114
2024-05-02 12:00:00,13735.1875,12265.325,7410.508333333333,2024-05-02T12:00,29.7,27,30.7,0.0,0.0,0,0,0,0,5.0,6.4,22.7,1,3600.0,880,706,174,784.4,880,1212.4,907.5,728.1,179.4,784.4,1250.4,170,20,810.3279256671736,12834.298097546121,11408.264975596554,6926.446592326479,0.06558988746632535,0.06987666648893907,0.06532099003647132
2024-05-02 13:00:00,13037.045833333334,11660.641666666666,7024.8,2024-05-02T13:00,30.7,25,32.4,0.0,0.0,0,0,0,0,2.6,2.8,18.7,1,3600.0,918,728,190,775.4,918,1264.7,919.5,729.2,190.3,775.4,1266.8,135,26,757.4962546397364,11939.11702711995,10612.548468551067,6443.332998763147,0.08421607320012493,0.08988297797639201,0.08277345991869567
2024-05-02 14:00:00,10745.433333333332,9629.433333333332,5642.695833333333,2024-05-02T14:00,31.3,24,33.0,0.0,0.0,0,0,0,0,2.3,2.4,15.1,1,3600.0,908,729,179,788.8,908,1244.9,883.3,709.2,174.1,788.8,1211.1,115,36,667.4876372693313,10489.582527504512,9324.073357781788,5661.044538653228,0.02381018967705544,0.03171110541827082,0.003251762253691403
2024-05-02 15:00:00,4742.020833333333,4189.933333333333,1630.3,2024-05-02T15:00,30.7,27,30.2,0.0,0.0,4,0,7,0,12.4,15.8,29.2,1,3600.0,809,636,173,742.1,809,1154.5,761.7,598.8,162.9,742.1,1087.0,102,48,522.3131747925482,8232.328649097542,7317.625465864484,4442.844032846293,0.7360380602357559,0.7464777798846005,1.7251696208343819
2024-05-02 16:00:00,7194.916666666667,5673.733333333334,1754.1166666666666,2024-05-02T16:00,28.4,38,27.4,0.0,0.0,6,0,10,0,17.3,22.2,36.7,1,3600.0,666,509,157,685.9,666,999.6,601.7,459.9,141.8,685.9,903.1,92,60,370.50645419090256,5905.371106366177,5249.21876121438,3187.0256764515875,0.17923008980421226,0.07482103003060074,0.8168835271988301
2024-05-02 17:00:00,3641.579166666667,1732.0791666666667,616.9583333333334,2024-05-02T17:00,25.9,50,25.1,0.0,0.0,1,0,1,0,16.8,22.7,41.8,1,3600.0,507,366,141,623.4,507,790.8,430.7,310.9,119.8,623.4,671.9,84,72,229.94869176141,3709.4001338340636,3297.2445634080564,2001.89848492632,0.01862405403353537,0.9036338678176602,2.2447871708132423
2024-05-02 18:00:00,1027.8625,640.6291666666667,315.0208333333333,2024-05-02T18:00,25.3,51,25.0,0.0,0.0,0,0,0,0,12.3,16.6,35.6,1,3600.0,315,206,109,511.5,315,542.4,237.6,155.4,82.2,511.5,409.1,75,84,107.99500938714982,1509.433318666805,1341.7185054816046,814.6148068995456,0.46851677015827026,1.0943762402559012,1.585907726418768
2024-05-02 19:00:00,282.65,199.62083333333334,92.22916666666667,2024-05-02T19:00,24.0,53,23.2,0.0,0.0,0,0,0,0,14.5,21.9,27.0,1,3600.0,125,59,66,292.8,125,271.4,61.2,28.9,32.3,292.8,132.8,67,96,65.10424749724223,551.9605214865906,490.6315746547472,297.8834560403822,0.9528056659706018,1.4578174855901675,2.2298183623081873
2024-05-02 20:00:00,0.023668639053254437,0.03550295857988166,0.0,2024-05-02T20:00,22.1,60,20.6,0.0,0.0,0,0,0,0,19.7,33.4,36.4,0,0.0,10,2,8,23.3,10,56.4,0.0,0.0,0.0,0.0,0.0,57,106,7.868914267889107,0.0,0.0,0.0,,,
2024-05-02 21:00:00,,,,2024-05-02T21:00,21.4,61,19.9,0.0,0.0,0,0,0,0,18.3,31.7,36.4,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,45,116,0.0,0.0,0.0,0.0,,,
2024-05-02 22:00:00,0.0,0.0,0.0,2024-05-02T22:00,21.1,54,19.1,0.0,0.0,0,0,0,0,17.0,31.2,32.8,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,31,124,0.0,0.0,0.0,0.0,,,
2024-05-02 23:00:00,0.0,0.0,0.0,2024-05-02T23:00,21.0,43,18.2,0.0,0.0,0,0,0,0,15.9,30.5,30.6,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,14,128,0.0,0.0,0.0,0.0,,,
2024-05-03 00:00:00,0.0,0.0,,2024-05-03T00:00,20.8,42,17.9,0.0,0.0,0,0,0,0,16.0,31.1,30.2,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-4,129,0.0,0.0,0.0,0.0,,,
2024-05-03 01:00:00,0.0,0.0,0.0,2024-05-03T01:00,20.2,53,18.6,0.0,0.0,0,0,0,0,11.7,25.4,29.2,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-22,126,0.0,0.0,0.0,0.0,,,
2024-05-03 02:00:00,0.0,0.0,0.0,2024-05-03T02:00,19.0,69,19.1,0.0,0.0,0,0,0,0,5.9,15.9,20.9,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-38,120,0.0,0.0,0.0,0.0,,,
2024-05-03 03:00:00,0.0,0.0,,2024-05-03T03:00,18.0,76,18.7,0.0,0.0,0,0,0,0,3.6,8.1,9.4,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-51,112,0.0,0.0,0.0,0.0,,,
2024-05-03 04:00:00,,,0.0,2024-05-03T04:00,20.0,52,18.3,0.0,0.0,0,0,0,0,11.2,24.9,28.8,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-62,101,0.0,0.0,0.0,0.0,,,
2024-05-03 05:00:00,0.0,0.0,0.0,2024-05-03T05:00,18.5,63,17.8,0.0,0.0,0,0,0,0,8.4,15.3,19.4,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-71,90,0.0,0.0,0.0,0.0,,,
2024-05-03 06:00:00,179.425,170.07916666666668,93.5625,2024-05-03T06:00,17.8,65,17.1,0.0,0.0,0,0,0,0,7.7,17.8,10.8,1,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,11.1,-79,78,0.0,0.0,0.0,0.0,1.0,1.0,1.0
2024-05-03 07:00:00,2780.1125,2778.8791666666666,1598.0458333333333,2024-05-03T07:00,20.6,52,18.8,0.0,0.0,0,0,0,0,13.4,25.6,23.0,1,1926.27,59,22,37,153.8,59,149.0,113.8,42.4,71.4,198.8,287.5,-87,66,123.7594729489687,2026.6814391414532,1801.4946125701806,1093.764586203324,0.2710074001892179,0.3517189828980159,0.31556119143225
2024-05-03 08:00:00,7140.475,6462.845833333334,3912.5208333333335,2024-05-03T08:00,22.8,52,21.2,0.0,0.0,0,0,0,0,16.2,23.5,31.7,1,3600.0,232,138,94,437.9,232,424.3,305.4,181.7,123.7,437.9,558.6,-96,54,395.5171206097804,6474.801906374732,5755.379472333097,3494.337536773665,0.09322532375300914,0.10946669303967416,0.10688334052994443
2024-05-03 09:00:00,10449.425,9453.4,5673.833333333333,2024-05-03T09:00,24.6,48,22.7,0.0,0.0,0,0,0,0,19.5,27.1,40.0,1,3600.0,436,310,126,609.3,436,685.1,513.0,364.7,148.2,609.3,806.0,-107,42,602.8185540926614,9784.752213700875,8697.557523289664,5280.659924854439,0.06360855131254828,0.07995456414732638,0.06929590373566856
2024-05-03 10:00:00,12532.675,11279.8125,6772.916666666667,2024-05-03T10:00,26.2,39,24.1,0.0,0.0,0,0,0,0,19.6,26.6,41.4,1,3600.0,630,483,147,711.9,630,913.5,698.5,535.5,163.0,711.9,1012.8,-123,31,741.3004254968431,11941.083498860437,10614.296443431498,6444.394269226267,0.0472039290207049,0.05900063113358506,0.048505306296952294
2024-05-03 11:00:00,13833.354166666666,12348.275,7448.8375,2024-05-03T11:00,27.6,32,25.4,0.0,0.0,0,0,0,0,21.4,28.3,44.6,1,3600.0,787,626,161,770.4,787,1094.0,838.1,666.6,171.4,770.4,1165.0,-150,22,813.7739526692367,13020.655990617863,11573.916436104766,7027.020693349322,0.05874917726079112,0.0627098573602575,0.05662854192357906
2024-05-03 12:00:00,14241.095833333333,12629.3875,7645.320833333333,2024-05-03T12:00,28.5,28,26.2,0.0,0.0,0,0,0,0,23.5,31.3,49.0,1,3600.0,896,725,171,803.8,896,1214.4,923.9,747.6,176.3,803.8,1252.2,170,20,823.200140319671,13114.347538429216,11657.19781193708,7077.584385818942,0.07911949389925461,0.07697837191731753,0.07425933585927227
2024-05-03 13:00:00,13891.779166666667,12216.029166666667,7409.9625,2024-05-03T13:00,28.9,26,26.0,0.0,0.0,0,0,0,0,27.1,36.7,54.7,1,3600.0,927,748,179,795.2,927,1266.4,928.5,749.2,179.3,795.2,1268.4,135,26,761.2706093505658,12104.271050784888,10759.352045142123,6532.463741693431,0.12867380732418393,0.11924309459732743,0.11842148436062512
2024-05-03 14:00:00,12576.079166666666,10904.691666666668,6362.558333333333,2024-05-03T14:00,28.6,27,25.7,0.0,0.0,0,0,0,0,27.8,37.3,56.5,1,3600.0,923,750,173,810.1,923,1246.5,898.0,729.6,168.3,810.1,1212.7,114,36,675.9575408992936,10763.422895881278,9567.487018561138,5808.831404126406,0.14413524650750423,0.12262654359985994,0.08702897485528138
2024-05-03 15:00:00,10382.433333333332,8709.516666666666,2767.525,2024-05-03T15:00,28.4,28,25.2,0.0,0.0,0,0,0,0,27.8,37.6,56.5,1,3600.0,844,679,165,790.7,844,1156.1,794.8,639.4,155.4,790.7,1088.7,102,47,549.381712214445,8756.400470167093,7783.46708459297,4725.676444217162,0.15661385062264527,0.10632617371500096,0.707546072471671
2024-05-03 16:00:00,7326.445833333333,5696.691666666667,1865.9708333333333,2024-05-03T16:00,27.6,30,24.1,0.0,0.0,0,0,0,0,26.9,37.0,54.7,1,3600.0,711,557,154,748.8,711,1001.5,642.6,503.4,139.2,748.8,905.1,92,60,387.39577581655004,6198.4622542668685,5509.744226014994,3345.2018515091036,0.153960543041818,0.03281684380876144,0.7927406965591747
2024-05-03 17:00:00,3760.9625,1613.9333333333334,564.2666666666667,2024-05-03T17:00,26.8,33,22.4,0.0,0.0,0,0,0,0,28.7,40.7,56.9,1,3600.0,530,395,135,670.5,530,793.0,450.6,335.8,114.8,670.5,674.3,83,72,233.7103829843705,3753.861925237139,3336.7661557663464,2025.8937374295674,0.0018879674452646138,1.0674745894706594,2.5903126254068423
2024-05-03 18:00:00,975.925,561.8375,286.0708333333333,2024-05-03T18:00,25.5,37,21.1,0.0,0.0,0,0,0,0,30.0,43.9,59.8,1,3600.0,327,218,109,538.4,327,545.1,247.2,164.8,82.4,538.4,412.0,75,84,108.04744367999419,1509.459053913254,1341.7413812562258,814.6286957627085,0.5466957541955109,1.388130698389171,1.84764680925543
2024-05-03 19:00:00,250.80416666666667,167.34583333333333,80.6375,2024-05-03T19:00,23.3,45,19.4,0.0,0.0,0,0,0,0,28.8,44.4,58.3,1,3600.0,131,63,68,309.0,131,274.5,65.0,31.3,33.7,309.0,136.2,66,95,67.08676939962744,588.0318930259599,522.6950160230755,317.3505454425815,1.3445858210461412,2.123442069704408,2.9355206379486156
2024-05-03 20:00:00,0.0,0.0,0.0,2024-05-03T20:00,22.0,49,18.4,0.0,0.0,0,0,0,0,26.7,43.1,54.0,0,0.0,11,2,9,23.0,11,58.1,0.0,0.0,0.0,0.0,0.0,57,106,8.85143617027432,0.0,0.0,0.0,,,
2024-05-03 21:00:00,,,,2024-05-03T21:00,21.4,53,17.8,0.0,0.0,9,0,0,29,28.1,45.9,52.2,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,45,116,0.0,0.0,0.0,0.0,,,
2024-05-03 22:00:00,0.0,0.0,0.0,2024-05-03T22:00,21.4,51,17.3,0.0,0.0,20,0,0,65,30.3,49.5,55.8,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,31,123,0.0,0.0,0.0,0.0,,,
2024-05-03 23:00:00,0.0,0.0,0.0,2024-05-03T23:00,21.4,46,16.6,0.0,0.0,21,0,0,69,31.9,51.9,59.8,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,14,128,0.0,0.0,0.0,0.0,,,
2024-05-04 00:00:00,0.0,0.0,,2024-05-04T00:00,21.3,44,16.5,0.0,0.0,8,0,0,26,30.1,49.2,59.4,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-4,129,0.0,0.0,0.0,0.0,,,
2024-05-04 01:00:00,0.0,0.0,0.0,2024-05-04T01:00,21.5,39,16.7,0.0,0.0,4,0,0,12,27.5,45.6,56.5,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-22,126,0.0,0.0,0.0,0.0,,,
2024-05-04 02:00:00,0.0,0.0,0.0,2024-05-04T02:00,21.6,35,16.5,0.0,0.0,0,0,0,1,27.8,46.5,51.5,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-38,120,0.0,0.0,0.0,0.0,,,
2024-05-04 03:00:00,0.0,0.0,,2024-05-04T03:00,21.7,30,16.1,0.0,0.0,6,0,0,20,28.1,46.5,52.6,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-51,111,0.0,0.0,0.0,0.0,,,
2024-05-04 04:00:00,,,0.0,2024-05-04T04:00,21.6,37,16.2,0.0,0.0,3,0,0,10,31.5,51.0,58.7,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-61,101,0.0,0.0,0.0,0.0,,,
2024-05-04 05:00:00,0.0,0.0,0.0,2024-05-04T05:00,21.3,36,16.2,0.0,0.0,9,0,0,30,28.2,46.7,58.3,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-71,90,0.0,0.0,0.0,0.0,,,
2024-05-04 06:00:00,115.6625,117.84583333333333,65.96666666666667,2024-05-04T06:00,20.9,36,16.2,0.0,0.0,3,0,0,9,24.6,41.2,52.6,1,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,15.6,-79,78,0.0,0.0,0.0,0.0,1.0,1.0,1.0
2024-05-04 07:00:00,3149.008333333333,3103.608333333333,1842.1041666666667,2024-05-04T07:00,21.4,30,16.7,0.0,0.0,1,0,0,4,21.6,36.0,45.0,1,2227.87,64,24,40,166.0,64,153.3,121.7,45.6,76.1,210.7,291.5,-87,66,133.64154105272613,2202.20257080225,1957.5133962686668,1188.4902763059763,0.3006679126596203,0.36927821231673874,0.3548191802548392
2024-05-04 08:00:00,7652.15,6881.041666666667,4180.679166666667,2024-05-04T08:00,22.9,26,19.3,0.0,0.0,1,1,0,0,13.0,19.5,40.0,1,3600.0,245,150,95,471.6,245,428.1,321.7,196.9,124.7,471.6,562.0,-96,54,419.83632702648043,6869.681357223739,6106.383428643323,3707.4470816763032,0.10225474445433778,0.11257862915958858,0.11319502552684048
2024-05-04 09:00:00,10695.2875,9637.479166666666,5785.35,2024-05-04T09:00,25.0,21,20.6,0.0,0.0,5,1,0,13,17.7,24.5,36.0,1,3600.0,457,330,127,645.3,457,688.2,537.1,387.9,149.3,645.3,808.9,-107,42,632.1109918495595,10240.720123769717,9102.862332239749,5526.737844574132,0.04250165095891841,0.05547268379847779,0.04470121175484075
2024-05-04 10:00:00,12762.233333333334,11441.954166666666,6892.525,2024-05-04T10:00,25.6,24,21.6,0.0,0.0,1,0,0,4,20.5,27.7,44.6,1,3600.0,649,499,150,733.0,649,916.1,719.2,553.0,166.2,733.0,1015.2,-123,30,767.8183727135458,12403.767050838198,11025.570711856177,6694.0965036269645,0.02808805270460517,0.03639093888555514,0.028788941117084837
2024-05-04 11:00:00,14053.220833333333,12554.541666666666,7567.354166666667,2024-05-04T11:00,26.3,26,23.9,0.0,0.0,2,2,0,0,17.7,23.2,43.6,1,3600.0,801,637,164,782.0,801,1096.2,852.7,678.1,174.6,782.0,1167.0,-149,22,827.9998165229172,13331.277723445579,11850.02464306274,7194.6578190023765,0.05137207466172818,0.05611650686336698,0.04925054906323473
2024-05-04 12:00:00,14430.545833333334,12781.2125,7725.725,2024-05-04T12:00,27.1,24,25.2,0.0,0.0,1,1,0,0,17.7,23.1,40.3,1,3600.0,902,729,173,806.6,902,1216.2,929.9,751.6,178.4,806.6,1253.9,170,20,827.4539470833321,13271.443725629366,11796.838867226106,7162.3664551015645,0.0803228180757058,0.07701723391062416,0.07291982887022717
2024-05-04 13:00:00,13965.8625,12219.020833333334,7399.6375,2024-05-04T13:00,27.6,20,25.1,0.0,0.0,2,1,1,0,20.1,26.0,44.3,1,3600.0,945,771,174,818.2,945,1268.0,946.5,772.2,174.3,818.2,1270.0,134,25,783.1223805829084,12530.220563926434,11137.973834601276,6762.341256722203,0.10279651085449004,0.088472473652142,0.08612533293391693
2024-05-04 14:00:00,12654.166666666666,10945.691666666668,6294.116666666667,2024-05-04T14:00,27.8,20,25.2,0.0,0.0,1,0,1,0,20.2,26.4,45.7,1,3600.0,942,771,171,831.3,942,1248.1,916.5,750.1,166.4,831.3,1214.2,114,36,687.2398269130226,10985.468706231115,9764.861072205435,5928.665650981871,0.13186944698865075,0.107880856726237,0.058062319947166874
2024-05-04 15:00:00,10748.958333333334,9022.679166666667,2832.233333333333,2024-05-04T15:00,27.2,24,24.5,0.0,0.0,3,0,5,0,19.8,25.6,45.0,1,3600.0,846,680,166,790.3,846,1157.8,796.8,640.5,156.3,790.3,1090.4,101,47,552.0502130012605,8850.016273855152,7866.68113231569,4776.199258905955,0.17666289147195027,0.12812137204453522,0.6863720946623825
2024-05-04 16:00:00,7553.458333333333,5908.979166666667,1913.3416666666667,2024-05-04T16:00,26.5,33,23.5,0.0,0.0,13,0,21,0,23.1,30.9,49.0,1,3600.0,676,507,169,680.0,676,1003.3,611.2,458.4,152.8,680.0,907.1,91,60,382.7319893616574,6156.304583571745,5472.270740952664,3322.45009272126,0.18496875048558398,0.07390590039266565,0.7364646108969524
2024-05-04 17:00:00,3916.7541666666666,1672.8958333333333,596.0958333333333,2024-05-04T17:00,25.1,36,22.0,0.0,0.0,6,2,7,0,20.1,27.1,49.3,1,3600.0,490,334,156,565.2,490,795.2,416.9,284.2,132.7,565.2,676.6,83,72,238.47513242814316,3861.655175073543,3432.58237784315,2084.0678722619123,0.014067513366562737,1.0518805232502424,2.496196006953992
2024-05-04 18:00:00,995.7833333333333,553.175,290.93333333333334,2024-05-04T18:00,23.7,36,20.4,0.0,0.0,7,5,4,0,19.2,26.1,42.1,1,3600.0,320,208,112,511.0,320,547.7,242.4,157.6,84.8,511.0,414.8,75,84,110.95131414311285,1605.3548109910625,1426.982054214278,866.3819614872402,0.6121527216339524,1.5796213751783397,1.9779398309598082
2024-05-04 19:00:00,269.76666666666665,185.5125,89.51666666666667,2024-05-04T19:00,21.6,44,18.1,0.0,0.0,4,4,1,0,21.9,31.5,42.1,1,3600.0,130,62,68,300.5,130,277.6,65.4,31.2,34.2,300.5,139.6,66,95,67.08239987522374,592.6745896559427,526.821857471949,319.8561277508262,1.1969897058789425,1.839818650883089,2.5731460929155787
2024-05-04 20:00:00,0.0,0.0,0.0,2024-05-04T20:00,19.4,53,15.7,0.0,0.0,2,2,0,0,24.2,37.1,46.1,0,0.0,11,2,9,22.7,11,59.8,0.0,0.0,0.0,0.0,0.0,56,106,8.85143617027432,0.0,0.0,0.0,,,
2024-05-04 21:00:00,,,,2024-05-04T21:00,18.5,53,15.2,0.0,0.0,4,4,0,0,20.2,31.3,45.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,45,116,0.0,0.0,0.0,0.0,,,
2024-05-04 22:00:00,0.0,0.0,0.0,2024-05-04T22:00,17.9,56,15.6,0.0,0.0,1,1,0,0,14.2,23.1,36.7,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,31,123,0.0,0.0,0.0,0.0,,,
2024-05-04 23:00:00,0.0,0.0,0.0,2024-05-04T23:00,17.3,58,15.1,0.0,0.0,11,2,0,31,13.6,23.1,25.6,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,14,128,0.0,0.0,0.0,0.0,,,
2024-05-05 00:00:00,0.0,0.0,,2024-05-05T00:00,17.1,58,14.8,0.0,0.0,19,2,0,56,14.3,24.0,25.9,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-4,129,0.0,0.0,0.0,0.0,,,
2024-05-05 01:00:00,0.0,0.0,0.0,2024-05-05T01:00,16.5,63,14.8,0.0,0.0,28,3,0,84,11.1,18.2,25.9,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-22,126,0.0,0.0,0.0,0.0,,,
2024-05-05 02:00:00,0.0,0.0,0.0,2024-05-05T02:00,16.2,65,14.7,0.0,0.0,29,5,2,77,9.5,16.6,18.4,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-38,120,0.0,0.0,0.0,0.0,,,
